gene	RCP	LCP
ENSG00000143319	  0.000	  0.000
ENSG00000138867	  0.000	  0.000
ENSG00000180190	  0.000	  0.000
ENSG00000112305	  0.000	  0.000
ENSG00000213085	  0.000	  0.000
ENSG00000051341	  0.000	  0.000
ENSG00000095203	  0.000	  0.000
ENSG00000235776	  0.000	  0.000
ENSG00000243547	  0.000	  0.000
ENSG00000235573	  0.000	  0.000
ENSG00000211955	  0.000	  0.000
ENSG00000224631	  0.000	  0.000
ENSG00000139168	  0.000	  0.000
ENSG00000124243	  0.000	  0.000
ENSG00000125898	  0.000	  0.000
ENSG00000182240	  0.000	  0.000
ENSG00000154429	  0.000	  0.000
ENSG00000224520	  0.000	  0.000
ENSG00000261504	  0.000	  0.000
ENSG00000143436	  0.000	  0.000
ENSG00000073712	  0.000	  0.000
ENSG00000255710	  0.000	  0.000
ENSG00000225342	  0.000	  0.000
ENSG00000106829	  0.000	  0.000
ENSG00000137500	  0.000	  0.000
ENSG00000183647	  0.000	  0.000
ENSG00000130764	  0.000	  0.000
ENSG00000166140	  0.000	  0.000
ENSG00000140379	  0.000	  0.000
ENSG00000067836	  0.000	  0.000
ENSG00000102900	  0.000	  0.000
ENSG00000198642	  0.000	  0.000
ENSG00000261728	  0.000	  0.000
ENSG00000239715	  0.000	  0.000
ENSG00000129534	  0.000	  0.000
ENSG00000274736	  0.000	  0.000
ENSG00000223929	  0.000	  0.000
ENSG00000107341	  0.000	  0.000
ENSG00000177556	  0.000	  0.000
ENSG00000075643	  0.000	  0.000
ENSG00000134909	  0.000	  0.000
ENSG00000235795	  0.000	  0.000
ENSG00000122884	  0.000	  0.000
ENSG00000148357	  0.000	  0.000
ENSG00000121486	  0.000	  0.000
ENSG00000218175	  0.000	  0.000
ENSG00000214264	  0.000	  0.000
ENSG00000022567	  0.000	  0.000
ENSG00000165895	  0.000	  0.000
ENSG00000134539	  0.000	  0.000
ENSG00000166337	  0.000	  0.000
ENSG00000100519	  0.000	  0.000
ENSG00000161638	  0.000	  0.000
ENSG00000234961	  0.000	  0.000
ENSG00000240661	  0.000	  0.000
ENSG00000186105	  0.000	  0.000
ENSG00000250007	  0.000	  0.000
ENSG00000155330	  0.000	  0.000
ENSG00000140157	  0.000	  0.000
ENSG00000236015	  0.000	  0.000
ENSG00000172315	  0.000	  0.000
ENSG00000127720	  0.000	  0.000
ENSG00000183856	  0.000	  0.000
ENSG00000235245	  0.000	  0.000
ENSG00000137103	  0.000	  0.000
ENSG00000124570	  0.000	  0.000
ENSG00000271095	  0.000	  0.000
ENSG00000023228	  0.000	  0.000
ENSG00000164897	  0.000	  0.000
ENSG00000251320	  0.000	  0.000
ENSG00000183077	  0.000	  0.000
ENSG00000111445	  0.000	  0.000
ENSG00000164347	  0.000	  0.000
ENSG00000273382	  0.000	  0.000
ENSG00000278626	  0.000	  0.000
ENSG00000172985	  0.000	  0.000
ENSG00000172301	  0.000	  0.000
ENSG00000278931	  0.000	  0.000
ENSG00000136026	  0.000	  0.000
ENSG00000142544	  0.000	  0.000
ENSG00000262061	  0.000	  0.000
ENSG00000226696	  0.000	  0.000
ENSG00000225377	  0.000	  0.000
ENSG00000232187	  0.000	  0.000
ENSG00000225507	  0.000	  0.000
ENSG00000234737	  0.000	  0.000
ENSG00000135549	  0.000	  0.000
ENSG00000143847	  0.000	  0.000
ENSG00000101447	  0.000	  0.000
ENSG00000229692	  0.000	  0.000
ENSG00000119537	  0.000	  0.000
ENSG00000266777	  0.000	  0.000
ENSG00000135090	  0.000	  0.000
ENSG00000130193	  0.000	  0.000
ENSG00000205560	  0.000	  0.000
ENSG00000136811	  0.000	  0.000
ENSG00000232259	  0.000	  0.000
ENSG00000233730	  0.000	  0.000
ENSG00000169019	  0.000	  0.000
ENSG00000205420	  0.000	  0.000
ENSG00000176204	  0.000	  0.000
ENSG00000151229	  0.000	  0.000
ENSG00000260589	  0.000	  0.000
ENSG00000069869	  0.000	  0.000
ENSG00000111731	  0.000	  0.000
ENSG00000250299	  0.000	  0.000
ENSG00000197579	  0.000	  0.000
ENSG00000273472	  0.000	  0.000
ENSG00000259448	  0.000	  0.000
ENSG00000118620	  0.000	  0.000
ENSG00000196267	  0.000	  0.000
ENSG00000268278	  0.000	  0.000
ENSG00000235831	  0.000	  0.000
ENSG00000124399	  0.000	  0.000
ENSG00000145908	  0.000	  0.000
ENSG00000270170	  0.000	  0.000
ENSG00000166747	  0.000	  0.000
ENSG00000121289	  0.000	  0.000
ENSG00000223518	  0.000	  0.000
ENSG00000130635	  0.000	  0.000
ENSG00000132541	  0.000	  0.000
ENSG00000114739	  0.000	  0.000
ENSG00000198719	  0.000	  0.000
ENSG00000248858	  0.000	  0.000
ENSG00000183671	  0.000	  0.000
ENSG00000167900	  0.000	  0.000
ENSG00000254266	  0.000	  0.000
ENSG00000004799	  0.000	  0.000
ENSG00000264448	  0.000	  0.000
ENSG00000271474	  0.000	  0.000
ENSG00000185133	  0.000	  0.000
ENSG00000268189	  0.000	  0.000
ENSG00000162695	  0.000	  0.000
ENSG00000236439	  0.000	  0.000
ENSG00000110921	  0.000	  0.000
ENSG00000120798	  0.000	  0.000
ENSG00000033011	  0.000	  0.000
ENSG00000162692	  0.000	  0.000
ENSG00000167619	  0.000	  0.000
ENSG00000104368	  0.000	  0.000
ENSG00000261195	  0.000	  0.000
ENSG00000123977	  0.000	  0.000
ENSG00000144034	  0.000	  0.000
ENSG00000124151	  0.000	  0.000
ENSG00000170632	  0.000	  0.000
ENSG00000213539	  0.000	  0.000
ENSG00000164929	  0.000	  0.000
ENSG00000249129	  0.000	  0.000
ENSG00000273373	  0.000	  0.000
ENSG00000123552	  0.000	  0.000
ENSG00000168032	  0.000	  0.000
ENSG00000182095	  0.000	  0.000
ENSG00000176102	  0.000	  0.000
ENSG00000143553	  0.000	  0.000
ENSG00000168710	  0.000	  0.000
ENSG00000236257	  0.000	  0.000
ENSG00000263990	  0.000	  0.000
ENSG00000149089	  0.000	  0.000
ENSG00000100429	  0.000	  0.000
ENSG00000231170	  0.000	  0.000
ENSG00000273032	  0.000	  0.000
ENSG00000198464	  0.000	  0.000
ENSG00000272381	  0.000	  0.000
ENSG00000214439	  0.000	  0.000
ENSG00000166295	  0.000	  0.000
ENSG00000067900	  0.000	  0.000
ENSG00000184292	  0.000	  0.000
ENSG00000241158	  0.000	  0.000
ENSG00000104863	  0.000	  0.000
ENSG00000173517	  0.000	  0.000
ENSG00000163536	  0.000	  0.000
ENSG00000148985	  0.000	  0.000
ENSG00000163827	  0.000	  0.000
ENSG00000268205	  0.000	  0.000
ENSG00000111860	  0.000	  0.000
ENSG00000214826	  0.000	  0.000
ENSG00000205116	  0.000	  0.000
ENSG00000272335	  0.000	  0.000
ENSG00000152413	  0.000	  0.000
ENSG00000121957	  0.000	  0.000
ENSG00000276968	  0.000	  0.000
ENSG00000130147	  0.000	  0.000
ENSG00000160401	  0.000	  0.000
ENSG00000087263	  0.000	  0.000
ENSG00000051382	  0.000	  0.000
ENSG00000196591	  0.000	  0.000
ENSG00000185479	  0.000	  0.000
ENSG00000156026	  0.000	  0.000
ENSG00000213020	  0.000	  0.000
ENSG00000226937	  0.000	  0.000
ENSG00000139193	  0.000	  0.000
ENSG00000057704	  0.000	  0.000
ENSG00000166046	  0.000	  0.000
ENSG00000153253	  0.000	  0.000
ENSG00000109854	  0.000	  0.000
ENSG00000083807	  0.000	  0.000
ENSG00000213931	  0.000	  0.000
ENSG00000179403	  0.000	  0.000
ENSG00000130414	  0.000	  0.000
ENSG00000170549	  0.000	  0.000
ENSG00000273188	  0.000	  0.000
ENSG00000161036	  0.000	  0.000
ENSG00000261087	  0.000	  0.000
ENSG00000143198	  0.000	  0.000
ENSG00000227917	  0.000	  0.000
ENSG00000101384	  0.000	  0.000
ENSG00000182809	  0.000	  0.000
ENSG00000229588	  0.000	  0.000
ENSG00000120708	  0.000	  0.000
ENSG00000143536	  0.000	  0.000
ENSG00000029534	  0.000	  0.000
ENSG00000270523	  0.000	  0.000
ENSG00000231943	  0.000	  0.000
ENSG00000185522	  0.000	  0.000
ENSG00000231234	  0.000	  0.000
ENSG00000186395	  0.000	  0.000
ENSG00000100836	  0.000	  0.000
ENSG00000196227	  0.000	  0.000
ENSG00000227827	  0.000	  0.000
ENSG00000201302	  0.000	  0.000
ENSG00000107719	  0.000	  0.000
ENSG00000197780	  0.000	  0.000
ENSG00000198093	  0.000	  0.000
ENSG00000173588	  0.000	  0.000
ENSG00000145740	  0.000	  0.000
ENSG00000257354	  0.000	  0.000
ENSG00000101216	  0.000	  0.000
ENSG00000105672	  0.000	  0.000
ENSG00000072422	  0.000	  0.000
ENSG00000228043	  0.000	  0.000
ENSG00000180822	  0.000	  0.000
ENSG00000054277	  0.000	  0.000
ENSG00000185862	  0.000	  0.000
ENSG00000280168	  0.000	  0.000
ENSG00000267838	  0.000	  0.000
ENSG00000185379	  0.000	  0.000
ENSG00000181036	  0.000	  0.000
ENSG00000155506	  0.000	  0.000
ENSG00000104936	  0.000	  0.000
ENSG00000153956	  0.000	  0.000
ENSG00000164715	  0.000	  0.000
ENSG00000120694	  0.000	  0.000
ENSG00000229427	  0.000	  0.000
ENSG00000144369	  0.000	  0.000
ENSG00000257489	  0.000	  0.000
ENSG00000184908	  0.000	  0.000
ENSG00000101452	  0.000	  0.000
ENSG00000214455	  0.000	  0.000
ENSG00000275764	  0.000	  0.000
ENSG00000079974	  0.000	  0.000
ENSG00000007908	  0.000	  0.000
ENSG00000143624	  0.000	  0.000
ENSG00000121410	  0.000	  0.000
ENSG00000135341	  0.000	  0.000
ENSG00000235408	  0.000	  0.000
ENSG00000143549	  0.000	  0.000
ENSG00000228506	  0.000	  0.000
ENSG00000105429	  0.000	  0.000
ENSG00000172023	  0.000	  0.000
ENSG00000082196	  0.000	  0.000
ENSG00000239213	  0.000	  0.000
ENSG00000121406	  0.000	  0.000
ENSG00000196576	  0.000	  0.000
ENSG00000213949	  0.000	  0.000
ENSG00000203747	  0.000	  0.000
ENSG00000213080	  0.000	  0.000
ENSG00000123338	  0.000	  0.000
ENSG00000122068	  0.000	  0.000
ENSG00000134897	  0.000	  0.000
ENSG00000185156	  0.000	  0.000
ENSG00000274248	  0.000	  0.000
ENSG00000243244	  0.000	  0.000
ENSG00000283849	  0.000	  0.000
ENSG00000117600	  0.000	  0.000
ENSG00000165629	  0.000	  0.000
ENSG00000140057	  0.000	  0.000
ENSG00000274012	  0.000	  0.000
ENSG00000261672	  0.000	  0.000
ENSG00000215421	  0.000	  0.000
ENSG00000149289	  0.000	  0.000
ENSG00000102804	  0.000	  0.000
ENSG00000110169	  0.000	  0.000
ENSG00000100031	  0.000	  0.000
ENSG00000182827	  0.000	  0.000
ENSG00000260766	  0.000	  0.000
ENSG00000154175	  0.000	  0.000
ENSG00000120963	  0.000	  0.000
ENSG00000183354	  0.000	  0.000
ENSG00000178904	  0.000	  0.000
ENSG00000280200	  0.000	  0.000
ENSG00000174151	  0.000	  0.000
ENSG00000274602	  0.000	  0.000
ENSG00000064601	  0.000	  0.000
ENSG00000188687	  0.000	  0.000
ENSG00000155304	  0.000	  0.000
ENSG00000134323	  0.000	  0.000
ENSG00000174175	  0.000	  0.000
ENSG00000277130	  0.000	  0.000
ENSG00000130943	  0.000	  0.000
ENSG00000211660	  0.000	  0.000
ENSG00000235118	  0.000	  0.000
ENSG00000279331	  0.000	  0.000
ENSG00000232973	  0.000	  0.000
ENSG00000181381	  0.000	  0.000
ENSG00000102910	  0.000	  0.000
ENSG00000171451	  0.000	  0.000
ENSG00000270820	  0.000	  0.000
ENSG00000171649	  0.000	  0.000
ENSG00000166762	  0.000	  0.000
ENSG00000242747	  0.000	  0.000
ENSG00000008083	  0.000	  0.000
ENSG00000111642	  0.000	  0.000
ENSG00000256167	  0.000	  0.000
ENSG00000263155	  0.000	  0.000
ENSG00000257647	  0.000	  0.000
ENSG00000253958	  0.000	  0.000
ENSG00000205213	  0.000	  0.000
ENSG00000246763	  0.000	  0.000
ENSG00000154330	  0.000	  0.000
ENSG00000138944	  0.000	  0.000
ENSG00000272482	  0.000	  0.000
ENSG00000100578	  0.000	  0.000
ENSG00000134369	  0.000	  0.000
ENSG00000258667	  0.000	  0.000
ENSG00000136770	  0.000	  0.000
ENSG00000171056	  0.000	  0.000
ENSG00000213885	  0.000	  0.000
ENSG00000185652	  0.000	  0.000
ENSG00000172456	  0.000	  0.000
ENSG00000242052	  0.000	  0.000
ENSG00000127990	  0.000	  0.000
ENSG00000138193	  0.000	  0.000
ENSG00000272333	  0.000	  0.000
ENSG00000140262	  0.000	  0.000
ENSG00000091483	  0.000	  0.000
ENSG00000003436	  0.000	  0.000
ENSG00000100504	  0.000	  0.000
ENSG00000149930	  0.000	  0.000
ENSG00000170745	  0.000	  0.000
ENSG00000258675	  0.000	  0.000
ENSG00000137817	  0.000	  0.000
ENSG00000231369	  0.000	  0.000
ENSG00000116962	  0.000	  0.000
ENSG00000268894	  0.000	  0.000
ENSG00000277639	  0.000	  0.000
ENSG00000183889	  0.000	  0.000
ENSG00000172322	  0.000	  0.000
ENSG00000273026	  0.000	  0.000
ENSG00000197859	  0.000	  0.000
ENSG00000231666	  0.000	  0.000
ENSG00000213762	  0.000	  0.000
ENSG00000116017	  0.000	  0.000
ENSG00000155324	  0.000	  0.000
ENSG00000106976	  0.000	  0.000
ENSG00000178573	  0.000	  0.000
ENSG00000128000	  0.000	  0.000
ENSG00000239149	  0.000	  0.000
ENSG00000256060	  0.000	  0.000
ENSG00000083844	  0.000	  0.000
ENSG00000132465	  0.000	  0.000
ENSG00000249258	  0.000	  0.000
ENSG00000276957	  0.000	  0.000
ENSG00000070087	  0.000	  0.000
ENSG00000273061	  0.000	  0.000
ENSG00000276571	  0.000	  0.000
ENSG00000272040	  0.000	  0.000
ENSG00000227963	  0.000	  0.000
ENSG00000217416	  0.000	  0.000
ENSG00000266094	  0.000	  0.000
ENSG00000104267	  0.000	  0.000
ENSG00000138131	  0.000	  0.000
ENSG00000280828	  0.000	  0.000
ENSG00000135506	  0.000	  0.000
ENSG00000269388	  0.000	  0.000
ENSG00000205085	  0.000	  0.000
ENSG00000100038	  0.000	  0.000
ENSG00000070159	  0.000	  0.000
ENSG00000186314	  0.000	  0.000
ENSG00000277149	  0.000	  0.000
ENSG00000155090	  0.000	  0.000
ENSG00000082898	  0.000	  0.000
ENSG00000058091	  0.000	  0.000
ENSG00000267577	  0.000	  0.000
ENSG00000268379	  0.000	  0.000
ENSG00000234065	  0.000	  0.000
ENSG00000168329	  0.000	  0.000
ENSG00000162650	  0.000	  0.000
ENSG00000236423	  0.000	  0.000
ENSG00000224331	  0.000	  0.000
ENSG00000253369	  0.000	  0.000
ENSG00000163435	  0.000	  0.000
ENSG00000247199	  0.000	  0.000
ENSG00000251079	  0.000	  0.000
ENSG00000120992	  0.000	  0.000
ENSG00000168306	  0.000	  0.000
ENSG00000130770	  0.000	  0.000
ENSG00000188846	  0.000	  0.000
ENSG00000168334	  0.000	  0.000
ENSG00000131620	  0.000	  0.000
ENSG00000141378	  0.000	  0.000
ENSG00000037897	  0.000	  0.000
ENSG00000137710	  0.000	  0.000
ENSG00000247081	  0.000	  0.000
ENSG00000267296	  0.000	  0.000
ENSG00000055208	  0.000	  0.000
ENSG00000171720	  0.000	  0.000
ENSG00000182165	  0.000	  0.000
ENSG00000165959	  0.000	  0.000
ENSG00000142784	  0.000	  0.000
ENSG00000263307	  0.000	  0.000
ENSG00000230683	  0.000	  0.000
ENSG00000033122	  0.000	  0.000
ENSG00000203506	  0.000	  0.000
ENSG00000221886	  0.000	  0.000
ENSG00000115875	  0.000	  0.000
ENSG00000278974	  0.000	  0.000
ENSG00000141497	  0.000	  0.000
ENSG00000259772	  0.000	  0.000
ENSG00000275832	  0.000	  0.000
ENSG00000145244	  0.000	  0.000
ENSG00000153487	  0.000	  0.000
ENSG00000241547	  0.000	  0.000
ENSG00000159479	  0.000	  0.000
ENSG00000109079	  0.000	  0.000
ENSG00000129437	  0.000	  0.000
ENSG00000228594	  0.000	  0.000
ENSG00000166224	  0.000	  0.000
ENSG00000176248	  0.000	  0.000
ENSG00000105221	  0.000	  0.000
ENSG00000162687	  0.000	  0.000
ENSG00000165457	  0.000	  0.000
ENSG00000070404	  0.000	  0.000
ENSG00000213939	  0.000	  0.000
ENSG00000159267	  0.000	  0.000
ENSG00000234664	  0.000	  0.000
ENSG00000224543	  0.000	  0.000
ENSG00000172888	  0.000	  0.000
ENSG00000125375	  0.000	  0.000
ENSG00000113209	  0.000	  0.000
ENSG00000272143	  0.000	  0.000
ENSG00000155096	  0.000	  0.000
ENSG00000164118	  0.000	  0.000
ENSG00000112658	  0.000	  0.000
ENSG00000156171	  0.000	  0.000
ENSG00000120256	  0.000	  0.000
ENSG00000204186	  0.000	  0.000
ENSG00000205482	  0.000	  0.000
ENSG00000259644	  0.000	  0.000
ENSG00000108797	  0.000	  0.000
ENSG00000174628	  0.000	  0.000
ENSG00000227373	  0.000	  0.000
ENSG00000270426	  0.000	  0.000
ENSG00000179914	  0.000	  0.000
ENSG00000166068	  0.000	  0.000
ENSG00000174796	  0.000	  0.000
ENSG00000105127	  0.000	  0.000
ENSG00000198821	  0.000	  0.000
ENSG00000177888	  0.000	  0.000
ENSG00000272953	  0.000	  0.000
ENSG00000145861	  0.000	  0.000
ENSG00000279415	  0.000	  0.000
ENSG00000145703	  0.000	  0.000
ENSG00000143891	  0.000	  0.000
ENSG00000281106	  0.000	  0.000
ENSG00000162894	  0.000	  0.000
ENSG00000141027	  0.000	  0.000
ENSG00000164266	  0.000	  0.000
ENSG00000135655	  0.000	  0.000
ENSG00000120555	  0.000	  0.000
ENSG00000175895	  0.000	  0.000
ENSG00000232043	  0.000	  0.000
ENSG00000138382	  0.000	  0.000
ENSG00000270504	  0.000	  0.000
ENSG00000131386	  0.000	  0.000
ENSG00000015171	  0.000	  0.000
ENSG00000227097	  0.000	  0.000
ENSG00000165025	  0.000	  0.000
ENSG00000137040	  0.000	  0.000
ENSG00000255966	  0.000	  0.000
ENSG00000162892	  0.000	  0.000
ENSG00000251187	  0.000	  0.000
ENSG00000090382	  0.000	  0.000
ENSG00000113657	  0.000	  0.000
ENSG00000116266	  0.000	  0.000
ENSG00000091129	  0.000	  0.000
ENSG00000233330	  0.000	  0.000
ENSG00000172399	  0.000	  0.000
ENSG00000139323	  0.000	  0.000
ENSG00000056972	  0.000	  0.000
ENSG00000162733	  0.000	  0.000
ENSG00000253948	  0.000	  0.000
ENSG00000114999	  0.000	  0.000
ENSG00000130640	  0.000	  0.000
ENSG00000231684	  0.000	  0.000
ENSG00000240793	  0.000	  0.000
ENSG00000164056	  0.000	  0.000
ENSG00000249471	  0.000	  0.000
ENSG00000101493	  0.000	  0.000
ENSG00000145990	  0.000	  0.000
ENSG00000164125	  0.000	  0.000
ENSG00000148483	  0.000	  0.000
ENSG00000271553	  0.000	  0.000
ENSG00000196878	  0.000	  0.000
ENSG00000180938	  0.000	  0.000
ENSG00000278621	  0.000	  0.000
ENSG00000203326	  0.000	  0.000
ENSG00000076641	  0.000	  0.000
ENSG00000273245	  0.000	  0.000
ENSG00000118939	  0.000	  0.000
ENSG00000187800	  0.000	  0.000
ENSG00000173110	  0.000	  0.000
ENSG00000103154	  0.000	  0.000
ENSG00000121749	  0.000	  0.000
ENSG00000212124	  0.000	  0.000
ENSG00000015153	  0.000	  0.000
ENSG00000178460	  0.000	  0.000
ENSG00000106144	  0.000	  0.000
ENSG00000136108	  0.000	  0.000
ENSG00000169862	  0.000	  0.000
ENSG00000083845	  0.000	  0.000
ENSG00000175221	  0.000	  0.000
ENSG00000158201	  0.000	  0.000
ENSG00000104957	  0.000	  0.000
ENSG00000048707	  0.000	  0.000
ENSG00000054690	  0.000	  0.000
ENSG00000259291	  0.000	  0.000
ENSG00000158552	  0.000	  0.000
ENSG00000279688	  0.000	  0.000
ENSG00000250182	  0.000	  0.000
ENSG00000114686	  0.000	  0.000
ENSG00000206834	  0.000	  0.000
ENSG00000038427	  0.000	  0.000
ENSG00000116771	  0.000	  0.000
ENSG00000229728	  0.000	  0.000
ENSG00000164120	  0.000	  0.000
ENSG00000145945	  0.000	  0.000
ENSG00000174946	  0.000	  0.000
ENSG00000267390	  0.000	  0.000
ENSG00000188641	  0.000	  0.000
ENSG00000152944	  0.000	  0.000
ENSG00000138698	  0.000	  0.000
ENSG00000236754	  0.000	  0.000
ENSG00000128203	  0.000	  0.000
ENSG00000197020	  0.000	  0.000
ENSG00000237264	  0.000	  0.000
ENSG00000254162	  0.000	  0.000
ENSG00000273284	  0.000	  0.000
ENSG00000272574	  0.000	  0.000
ENSG00000273137	  0.000	  0.000
ENSG00000179611	  0.000	  0.000
ENSG00000187653	  0.000	  0.000
ENSG00000145246	  0.000	  0.000
ENSG00000275401	  0.000	  0.000
ENSG00000170629	  0.000	  0.000
ENSG00000155189	  0.000	  0.000
ENSG00000140386	  0.000	  0.000
ENSG00000280042	  0.000	  0.000
ENSG00000135951	  0.000	  0.000
ENSG00000212916	  0.000	  0.000
ENSG00000263528	  0.000	  0.000
ENSG00000144182	  0.000	  0.000
ENSG00000138640	  0.000	  0.000
ENSG00000254485	  0.000	  0.000
ENSG00000185838	  0.000	  0.000
ENSG00000239677	  0.000	  0.000
ENSG00000189013	  0.000	  0.000
ENSG00000275700	  0.000	  0.000
ENSG00000196422	  0.000	  0.000
ENSG00000103740	  0.000	  0.000
ENSG00000185201	  0.000	  0.000
ENSG00000141052	  0.000	  0.000
ENSG00000086827	  0.000	  0.000
ENSG00000168995	  0.000	  0.000
ENSG00000111684	  0.000	  0.000
ENSG00000267265	  0.000	  0.000
ENSG00000268947	  0.000	  0.000
ENSG00000034510	  0.000	  0.000
ENSG00000270761	  0.000	  0.000
ENSG00000076356	  0.000	  0.000
ENSG00000109046	  0.000	  0.000
ENSG00000186815	  0.000	  0.000
ENSG00000168214	  0.000	  0.000
ENSG00000090013	  0.000	  0.000
ENSG00000107798	  0.000	  0.000
ENSG00000012983	  0.000	  0.000
ENSG00000138166	  0.000	  0.000
ENSG00000175832	  0.000	  0.000
ENSG00000232545	  0.000	  0.000
ENSG00000105383	  0.000	  0.000
ENSG00000159516	  0.000	  0.000
ENSG00000079313	  0.000	  0.000
ENSG00000264278	  0.000	  0.000
ENSG00000203706	  0.000	  0.000
ENSG00000103569	  0.000	  0.000
ENSG00000073060	  0.000	  0.000
ENSG00000178568	  0.000	  0.000
ENSG00000235316	  0.000	  0.000
ENSG00000167608	  0.000	  0.000
ENSG00000109927	  0.000	  0.000
ENSG00000177301	  0.000	  0.000
ENSG00000135040	  0.000	  0.000
ENSG00000130766	  0.000	  0.000
ENSG00000164938	  0.000	  0.000
ENSG00000106236	  0.000	  0.000
ENSG00000155868	  0.000	  0.000
ENSG00000158411	  0.000	  0.000
ENSG00000237248	  0.000	  0.000
ENSG00000180015	  0.000	  0.000
ENSG00000234420	  0.000	  0.000
ENSG00000105989	  0.000	  0.000
ENSG00000114978	  0.000	  0.000
ENSG00000175305	  0.000	  0.000
ENSG00000115904	  0.000	  0.000
ENSG00000196968	  0.000	  0.000
ENSG00000086065	  0.000	  0.000
ENSG00000157827	  0.000	  0.000
ENSG00000065518	  0.000	  0.000
ENSG00000100033	  0.000	  0.000
ENSG00000247287	  0.000	  0.000
ENSG00000123096	  0.000	  0.000
ENSG00000264705	  0.000	  0.000
ENSG00000183527	  0.000	  0.000
ENSG00000174429	  0.000	  0.000
ENSG00000256436	  0.000	  0.000
ENSG00000171161	  0.000	  0.000
ENSG00000259353	  0.000	  0.000
ENSG00000151725	  0.000	  0.000
ENSG00000168679	  0.000	  0.000
ENSG00000271971	  0.000	  0.000
ENSG00000112679	  0.000	  0.000
ENSG00000101445	  0.000	  0.000
ENSG00000270405	  0.000	  0.000
ENSG00000225285	  0.000	  0.000
ENSG00000112186	  0.000	  0.000
ENSG00000279059	  0.000	  0.000
ENSG00000268520	  0.000	  0.000
ENSG00000175826	  0.000	  0.000
ENSG00000213315	  0.000	  0.000
ENSG00000267871	  0.000	  0.000
ENSG00000270557	  0.000	  0.000
ENSG00000143933	  0.000	  0.000
ENSG00000118508	  0.000	  0.000
ENSG00000281490	  0.000	  0.000
ENSG00000278934	  0.000	  0.000
ENSG00000132185	  0.000	  0.000
ENSG00000115211	  0.000	  0.000
ENSG00000276148	  0.000	  0.000
ENSG00000111707	  0.000	  0.000
ENSG00000116703	  0.000	  0.000
ENSG00000105379	  0.000	  0.000
ENSG00000225093	  0.000	  0.000
ENSG00000196743	  0.000	  0.000
ENSG00000129048	  0.000	  0.000
ENSG00000178201	  0.000	  0.000
ENSG00000198842	  0.000	  0.000
ENSG00000168615	  0.000	  0.000
ENSG00000274987	  0.000	  0.000
ENSG00000107130	  0.000	  0.000
ENSG00000135048	  0.000	  0.000
ENSG00000124104	  0.000	  0.000
ENSG00000226706	  0.000	  0.000
ENSG00000116127	  0.000	  0.000
ENSG00000247516	  0.000	  0.000
ENSG00000255310	  0.000	  0.000
ENSG00000223461	  0.000	  0.000
ENSG00000110200	  0.000	  0.000
ENSG00000071564	  0.000	  0.000
ENSG00000177459	  0.000	  0.000
ENSG00000158859	  0.000	  0.000
ENSG00000110442	  0.000	  0.000
ENSG00000165458	  0.000	  0.000
