gene	RCP	LCP
ENSG00000183486	  0.000	  0.000
ENSG00000182912	  0.000	  0.000
ENSG00000115415	  0.000	  0.000
ENSG00000086570	  0.000	  0.000
ENSG00000260628	  0.000	  0.000
ENSG00000167695	  0.000	  0.000
ENSG00000106992	  0.000	  0.000
ENSG00000226883	  0.000	  0.000
ENSG00000225093	  0.000	  0.000
ENSG00000278238	  0.000	  0.000
ENSG00000260647	  0.000	  0.000
ENSG00000174175	  0.000	  0.000
ENSG00000106536	  0.000	  0.000
ENSG00000134539	  0.000	  0.000
ENSG00000173262	  0.000	  0.000
ENSG00000233038	  0.000	  0.000
ENSG00000138640	  0.000	  0.000
ENSG00000260806	  0.000	  0.000
ENSG00000166734	  0.000	  0.000
ENSG00000106571	  0.000	  0.000
ENSG00000140937	  0.000	  0.000
ENSG00000175899	  0.000	  0.000
ENSG00000114757	  0.000	  0.000
ENSG00000257557	  0.000	  0.000
ENSG00000211959	  0.000	  0.000
ENSG00000224479	  0.000	  0.000
ENSG00000254352	  0.000	  0.000
ENSG00000087128	  0.000	  0.000
ENSG00000254786	  0.000	  0.000
ENSG00000269235	  0.000	  0.000
ENSG00000259869	  0.000	  0.000
ENSG00000270672	  0.000	  0.000
ENSG00000059691	  0.000	  0.000
ENSG00000129534	  0.000	  0.000
ENSG00000185414	  0.000	  0.000
ENSG00000267669	  0.000	  0.000
ENSG00000254266	  0.000	  0.000
ENSG00000182107	  0.000	  0.000
ENSG00000132321	  0.000	  0.000
ENSG00000132465	  0.000	  0.000
ENSG00000022556	  0.000	  0.000
ENSG00000169564	  0.000	  0.000
ENSG00000171060	  0.000	  0.000
ENSG00000182334	  0.000	  0.000
ENSG00000157224	  0.000	  0.000
ENSG00000127720	  0.000	  0.000
ENSG00000171720	  0.000	  0.000
ENSG00000237437	  0.000	  0.000
ENSG00000203710	  0.000	  0.000
ENSG00000245275	  0.000	  0.000
ENSG00000277258	  0.000	  0.000
ENSG00000228060	  0.000	  0.000
ENSG00000278638	  0.000	  0.000
ENSG00000167005	  0.000	  0.000
ENSG00000129158	  0.000	  0.000
ENSG00000204873	  0.000	  0.000
ENSG00000229204	  0.000	  0.000
ENSG00000271789	  0.000	  0.000
ENSG00000222112	  0.000	  0.000
ENSG00000083807	  0.000	  0.000
ENSG00000243199	  0.000	  0.000
ENSG00000225028	  0.000	  0.000
ENSG00000273032	  0.000	  0.000
ENSG00000034510	  0.000	  0.000
ENSG00000244227	  0.000	  0.000
ENSG00000058091	  0.000	  0.000
ENSG00000280828	  0.000	  0.000
ENSG00000137055	  0.000	  0.000
ENSG00000175535	  0.000	  0.000
ENSG00000104147	  0.000	  0.000
ENSG00000182310	  0.000	  0.000
ENSG00000121741	  0.000	  0.000
ENSG00000258405	  0.000	  0.000
ENSG00000166562	  0.000	  0.000
ENSG00000245857	  0.000	  0.000
ENSG00000231084	  0.000	  0.000
ENSG00000083896	  0.000	  0.000
ENSG00000189184	  0.000	  0.000
ENSG00000185479	  0.000	  0.000
ENSG00000272729	  0.000	  0.000
ENSG00000165548	  0.000	  0.000
ENSG00000243554	  0.000	  0.000
ENSG00000260979	  0.000	  0.000
ENSG00000211663	  0.000	  0.000
ENSG00000248980	  0.000	  0.000
ENSG00000234722	  0.000	  0.000
ENSG00000268705	  0.000	  0.000
ENSG00000115594	  0.000	  0.000
ENSG00000213493	  0.000	  0.000
ENSG00000267498	  0.000	  0.000
ENSG00000226432	  0.000	  0.000
ENSG00000277034	  0.000	  0.000
ENSG00000272108	  0.000	  0.000
ENSG00000261468	  0.000	  0.000
ENSG00000157999	  0.000	  0.000
ENSG00000146477	  0.000	  0.000
ENSG00000135898	  0.000	  0.000
ENSG00000133703	  0.000	  0.000
ENSG00000213872	  0.000	  0.000
ENSG00000163064	  0.000	  0.000
ENSG00000182771	  0.000	  0.000
ENSG00000274818	  0.000	  0.000
ENSG00000107104	  0.000	  0.000
ENSG00000249852	  0.000	  0.000
ENSG00000167646	  0.000	  0.000
ENSG00000260160	  0.000	  0.000
ENSG00000186832	  0.000	  0.000
ENSG00000175745	  0.000	  0.000
ENSG00000271843	  0.000	  0.000
ENSG00000213417	  0.000	  0.000
ENSG00000211945	  0.000	  0.000
ENSG00000004799	  0.000	  0.000
ENSG00000107984	  0.000	  0.000
ENSG00000196371	  0.000	  0.000
ENSG00000010810	  0.000	  0.000
ENSG00000173114	  0.000	  0.000
ENSG00000248174	  0.000	  0.000
ENSG00000121207	  0.000	  0.000
ENSG00000218631	  0.000	  0.000
ENSG00000218265	  0.000	  0.000
ENSG00000223518	  0.000	  0.000
ENSG00000166012	  0.000	  0.000
ENSG00000227471	  0.000	  0.000
ENSG00000144655	  0.000	  0.000
ENSG00000204928	  0.000	  0.000
ENSG00000118007	  0.000	  0.000
ENSG00000132640	  0.000	  0.000
ENSG00000198837	  0.000	  0.000
ENSG00000187997	  0.000	  0.000
ENSG00000189337	  0.000	  0.000
ENSG00000087303	  0.000	  0.000
ENSG00000109193	  0.000	  0.000
ENSG00000132688	  0.000	  0.000
ENSG00000183814	  0.000	  0.000
ENSG00000167895	  0.000	  0.000
ENSG00000271321	  0.000	  0.000
ENSG00000169418	  0.000	  0.000
ENSG00000104356	  0.000	  0.000
ENSG00000255139	  0.000	  0.000
ENSG00000203797	  0.000	  0.000
ENSG00000116747	  0.000	  0.000
ENSG00000099817	  0.000	  0.000
ENSG00000239351	  0.000	  0.000
ENSG00000073803	  0.000	  0.000
ENSG00000184908	  0.000	  0.000
ENSG00000120160	  0.000	  0.000
ENSG00000136908	  0.000	  0.000
ENSG00000165985	  0.000	  0.000
ENSG00000083838	  0.000	  0.000
ENSG00000168818	  0.000	  0.000
ENSG00000272602	  0.000	  0.000
ENSG00000145390	  0.000	  0.000
ENSG00000169021	  0.000	  0.000
ENSG00000131591	  0.000	  0.000
ENSG00000131148	  0.000	  0.000
ENSG00000161921	  0.000	  0.000
ENSG00000119737	  0.000	  0.000
ENSG00000160741	  0.000	  0.000
ENSG00000166337	  0.000	  0.000
ENSG00000150048	  0.000	  0.000
ENSG00000140280	  0.000	  0.000
ENSG00000077522	  0.000	  0.000
ENSG00000276417	  0.000	  0.000
ENSG00000178429	  0.000	  0.000
ENSG00000073598	  0.000	  0.000
ENSG00000101445	  0.000	  0.000
ENSG00000183444	  0.000	  0.000
ENSG00000256745	  0.000	  0.000
ENSG00000215156	  0.000	  0.000
ENSG00000145423	  0.000	  0.000
ENSG00000124356	  0.000	  0.000
ENSG00000067715	  0.000	  0.000
ENSG00000205177	  0.000	  0.000
ENSG00000186940	  0.000	  0.000
ENSG00000153130	  0.000	  0.000
ENSG00000176641	  0.000	  0.000
ENSG00000230330	  0.000	  0.000
ENSG00000159110	  0.000	  0.000
ENSG00000279050	  0.000	  0.000
ENSG00000185338	  0.000	  0.000
ENSG00000143554	  0.000	  0.000
ENSG00000277039	  0.000	  0.000
ENSG00000138867	  0.000	  0.000
ENSG00000177463	  0.000	  0.000
ENSG00000277214	  0.000	  0.000
ENSG00000181938	  0.000	  0.000
ENSG00000234771	  0.000	  0.000
ENSG00000124532	  0.000	  0.000
ENSG00000226049	  0.000	  0.000
ENSG00000115165	  0.000	  0.000
ENSG00000065268	  0.000	  0.000
ENSG00000180875	  0.000	  0.000
ENSG00000075089	  0.000	  0.000
ENSG00000169744	  0.000	  0.000
ENSG00000269535	  0.000	  0.000
ENSG00000225213	  0.000	  0.000
ENSG00000137547	  0.000	  0.000
ENSG00000165091	  0.000	  0.000
ENSG00000118492	  0.000	  0.000
ENSG00000183230	  0.000	  0.000
ENSG00000267023	  0.000	  0.000
ENSG00000242068	  0.000	  0.000
ENSG00000169814	  0.000	  0.000
ENSG00000280048	  0.000	  0.000
ENSG00000234737	  0.000	  0.000
ENSG00000183530	  0.000	  0.000
ENSG00000143768	  0.000	  0.000
ENSG00000251556	  0.000	  0.000
ENSG00000243244	  0.000	  0.000
ENSG00000220506	  0.000	  0.000
ENSG00000250295	  0.000	  0.000
ENSG00000186334	  0.000	  0.000
ENSG00000145864	  0.000	  0.000
ENSG00000259954	  0.000	  0.000
ENSG00000096093	  0.000	  0.000
ENSG00000277632	  0.000	  0.000
ENSG00000158874	  0.000	  0.000
ENSG00000227382	  0.000	  0.000
ENSG00000186625	  0.000	  0.000
ENSG00000229699	  0.000	  0.000
ENSG00000260509	  0.000	  0.000
ENSG00000240563	  0.000	  0.000
ENSG00000233929	  0.000	  0.000
ENSG00000279019	  0.000	  0.000
ENSG00000121957	  0.000	  0.000
ENSG00000266947	  0.000	  0.000
ENSG00000169764	  0.000	  0.000
ENSG00000118620	  0.000	  0.000
ENSG00000100347	  0.000	  0.000
ENSG00000131584	  0.000	  0.000
ENSG00000238109	  0.000	  0.000
ENSG00000259336	  0.000	  0.000
ENSG00000113369	  0.000	  0.000
ENSG00000243156	  0.000	  0.000
ENSG00000152193	  0.000	  0.000
ENSG00000239839	  0.000	  0.000
ENSG00000141524	  0.000	  0.000
ENSG00000065675	  0.000	  0.000
ENSG00000262420	  0.000	  0.000
ENSG00000253948	  0.000	  0.000
ENSG00000269289	  0.000	  0.000
ENSG00000076356	  0.000	  0.000
ENSG00000270510	  0.000	  0.000
ENSG00000126838	  0.000	  0.000
ENSG00000263528	  0.000	  0.000
ENSG00000252759	  0.000	  0.000
ENSG00000272853	  0.000	  0.000
ENSG00000103248	  0.000	  0.000
ENSG00000059804	  0.000	  0.000
ENSG00000142549	  0.000	  0.000
ENSG00000272821	  0.000	  0.000
ENSG00000183354	  0.000	  0.000
ENSG00000256164	  0.000	  0.000
ENSG00000136531	  0.000	  0.000
ENSG00000147471	  0.000	  0.000
ENSG00000162888	  0.000	  0.000
ENSG00000223656	  0.000	  0.000
ENSG00000207406	  0.000	  0.000
ENSG00000171435	  0.000	  0.000
ENSG00000279170	  0.000	  0.000
ENSG00000229950	  0.000	  0.000
ENSG00000077943	  0.000	  0.000
ENSG00000185379	  0.000	  0.000
ENSG00000163527	  0.000	  0.000
ENSG00000269288	  0.000	  0.000
ENSG00000150477	  0.000	  0.000
ENSG00000151229	  0.000	  0.000
ENSG00000228639	  0.000	  0.000
ENSG00000221880	  0.000	  0.000
ENSG00000116704	  0.000	  0.000
ENSG00000141858	  0.000	  0.000
ENSG00000149089	  0.000	  0.000
ENSG00000174132	  0.000	  0.000
ENSG00000168214	  0.000	  0.000
ENSG00000234465	  0.000	  0.000
ENSG00000277369	  0.000	  0.000
ENSG00000104432	  0.000	  0.000
ENSG00000152969	  0.000	  0.000
ENSG00000137275	  0.000	  0.000
ENSG00000224520	  0.000	  0.000
ENSG00000241527	  0.000	  0.000
ENSG00000253797	  0.000	  0.000
ENSG00000267765	  0.000	  0.000
ENSG00000159516	  0.000	  0.000
ENSG00000144567	  0.000	  0.000
ENSG00000275896	  0.000	  0.000
ENSG00000231359	  0.000	  0.000
ENSG00000241923	  0.000	  0.000
ENSG00000267871	  0.000	  0.000
ENSG00000174145	  0.000	  0.000
ENSG00000237017	  0.000	  0.000
ENSG00000118454	  0.000	  0.000
ENSG00000187210	  0.000	  0.000
ENSG00000150990	  0.000	  0.000
ENSG00000227006	  0.000	  0.000
ENSG00000278601	  0.000	  0.000
ENSG00000228109	  0.000	  0.000
ENSG00000082212	  0.000	  0.000
ENSG00000164211	  0.000	  0.000
ENSG00000109046	  0.000	  0.000
ENSG00000279622	  0.000	  0.000
ENSG00000205445	  0.000	  0.000
ENSG00000127526	  0.000	  0.000
ENSG00000224821	  0.000	  0.000
ENSG00000243335	  0.000	  0.000
ENSG00000152332	  0.000	  0.000
ENSG00000213846	  0.000	  0.000
ENSG00000170381	  0.000	  0.000
ENSG00000152454	  0.000	  0.000
ENSG00000184432	  0.000	  0.000
ENSG00000228506	  0.000	  0.000
ENSG00000182667	  0.000	  0.000
ENSG00000197889	  0.000	  0.000
ENSG00000125775	  0.000	  0.000
ENSG00000271797	  0.000	  0.000
ENSG00000269964	  0.000	  0.000
ENSG00000275963	  0.000	  0.000
ENSG00000134905	  0.000	  0.000
ENSG00000254585	  0.000	  0.000
ENSG00000141449	  0.000	  0.000
ENSG00000279118	  0.000	  0.000
ENSG00000260708	  0.000	  0.000
ENSG00000187021	  0.000	  0.000
ENSG00000141682	  0.000	  0.000
ENSG00000273186	  0.000	  0.000
ENSG00000235454	  0.000	  0.000
ENSG00000054793	  0.000	  0.000
ENSG00000105186	  0.000	  0.000
ENSG00000188811	  0.000	  0.000
ENSG00000101040	  0.000	  0.000
ENSG00000256797	  0.000	  0.000
ENSG00000180044	  0.000	  0.000
ENSG00000273664	  0.000	  0.000
ENSG00000238795	  0.000	  0.000
ENSG00000270953	  0.000	  0.000
ENSG00000089048	  0.000	  0.000
ENSG00000253525	  0.000	  0.000
ENSG00000101247	  0.000	  0.000
ENSG00000137285	  0.000	  0.000
ENSG00000185873	  0.000	  0.000
ENSG00000105865	  0.000	  0.000
ENSG00000101246	  0.000	  0.000
ENSG00000256238	  0.000	  0.000
ENSG00000151692	  0.000	  0.000
ENSG00000203785	  0.000	  0.000
ENSG00000233901	  0.000	  0.000
ENSG00000227518	  0.000	  0.000
ENSG00000135298	  0.000	  0.000
ENSG00000258733	  0.000	  0.000
ENSG00000279759	  0.000	  0.000
ENSG00000179611	  0.000	  0.000
ENSG00000273302	  0.000	  0.000
ENSG00000087302	  0.000	  0.000
ENSG00000033627	  0.000	  0.000
ENSG00000164902	  0.000	  0.000
ENSG00000154832	  0.000	  0.000
ENSG00000196277	  0.000	  0.000
ENSG00000123685	  0.000	  0.000
ENSG00000114554	  0.000	  0.000
ENSG00000188393	  0.000	  0.000
ENSG00000122406	  0.000	  0.000
ENSG00000213080	  0.000	  0.000
ENSG00000159917	  0.000	  0.000
ENSG00000074590	  0.000	  0.000
ENSG00000253741	  0.000	  0.000
ENSG00000169908	  0.000	  0.000
ENSG00000141052	  0.000	  0.000
ENSG00000113716	  0.000	  0.000
ENSG00000239405	  0.000	  0.000
ENSG00000188549	  0.000	  0.000
ENSG00000151967	  0.000	  0.000
ENSG00000267244	  0.000	  0.000
ENSG00000213366	  0.000	  0.000
ENSG00000271825	  0.000	  0.000
ENSG00000105492	  0.000	  0.000
ENSG00000165458	  0.000	  0.000
ENSG00000213058	  0.000	  0.000
ENSG00000272173	  0.000	  0.000
ENSG00000279267	  0.000	  0.000
ENSG00000125375	  0.000	  0.000
ENSG00000268521	  0.000	  0.000
ENSG00000101132	  0.000	  0.000
ENSG00000142556	  0.000	  0.000
ENSG00000110367	  0.000	  0.000
ENSG00000173253	  0.000	  0.000
ENSG00000164978	  0.000	  0.000
ENSG00000273026	  0.000	  0.000
ENSG00000082516	  0.000	  0.000
ENSG00000150625	  0.000	  0.000
ENSG00000117601	  0.000	  0.000
ENSG00000158525	  0.000	  0.000
ENSG00000155367	  0.000	  0.000
ENSG00000262406	  0.000	  0.000
ENSG00000118946	  0.000	  0.000
ENSG00000172016	  0.000	  0.000
ENSG00000185899	  0.000	  0.000
ENSG00000165837	  0.000	  0.000
ENSG00000259657	  0.000	  0.000
ENSG00000006210	  0.000	  0.000
ENSG00000166634	  0.000	  0.000
ENSG00000185838	  0.000	  0.000
ENSG00000179136	  0.000	  0.000
ENSG00000234817	  0.000	  0.000
ENSG00000260418	  0.000	  0.000
ENSG00000111452	  0.000	  0.000
ENSG00000237451	  0.000	  0.000
ENSG00000130589	  0.000	  0.000
ENSG00000253981	  0.000	  0.000
ENSG00000100519	  0.000	  0.000
ENSG00000226822	  0.000	  0.000
ENSG00000258745	  0.000	  0.000
ENSG00000168314	  0.000	  0.000
ENSG00000145331	  0.000	  0.000
ENSG00000225279	  0.000	  0.000
ENSG00000257027	  0.000	  0.000
ENSG00000271320	  0.000	  0.000
ENSG00000059588	  0.000	  0.000
ENSG00000119333	  0.000	  0.000
ENSG00000135960	  0.000	  0.000
ENSG00000117477	  0.000	  0.000
ENSG00000146285	  0.000	  0.000
ENSG00000134962	  0.000	  0.000
ENSG00000108001	  0.000	  0.000
ENSG00000250878	  0.000	  0.000
ENSG00000143224	  0.000	  0.000
ENSG00000141526	  0.000	  0.000
ENSG00000225439	  0.000	  0.000
ENSG00000206680	  0.000	  0.000
ENSG00000123977	  0.000	  0.000
ENSG00000211651	  0.000	  0.000
ENSG00000136286	  0.000	  0.000
ENSG00000120215	  0.000	  0.000
ENSG00000165733	  0.000	  0.000
ENSG00000133026	  0.000	  0.000
ENSG00000111665	  0.000	  0.000
ENSG00000106635	  0.000	  0.000
ENSG00000012124	  0.000	  0.000
ENSG00000267838	  0.000	  0.000
ENSG00000202318	  0.000	  0.000
ENSG00000130305	  0.000	  0.000
ENSG00000100764	  0.000	  0.000
ENSG00000135334	  0.000	  0.000
ENSG00000123643	  0.000	  0.000
ENSG00000135413	  0.000	  0.000
ENSG00000132467	  0.000	  0.000
ENSG00000214654	  0.000	  0.000
ENSG00000270387	  0.000	  0.000
ENSG00000143569	  0.000	  0.000
ENSG00000105879	  0.000	  0.000
ENSG00000163218	  0.000	  0.000
ENSG00000255192	  0.000	  0.000
ENSG00000167157	  0.000	  0.000
ENSG00000258788	  0.000	  0.000
ENSG00000172354	  0.000	  0.000
ENSG00000121940	  0.000	  0.000
ENSG00000110777	  0.000	  0.000
ENSG00000272971	  0.000	  0.000
ENSG00000166004	  0.000	  0.000
ENSG00000100490	  0.000	  0.000
ENSG00000163209	  0.000	  0.000
ENSG00000170632	  0.000	  0.000
ENSG00000123870	  0.000	  0.000
ENSG00000111335	  0.000	  0.000
ENSG00000230077	  0.000	  0.000
ENSG00000261618	  0.000	  0.000
ENSG00000167220	  0.000	  0.000
ENSG00000253334	  0.000	  0.000
ENSG00000167123	  0.000	  0.000
ENSG00000198276	  0.000	  0.000
ENSG00000281530	  0.000	  0.000
ENSG00000129038	  0.000	  0.000
ENSG00000230266	  0.000	  0.000
ENSG00000145685	  0.000	  0.000
ENSG00000261367	  0.000	  0.000
ENSG00000196214	  0.000	  0.000
ENSG00000109083	  0.000	  0.000
ENSG00000212721	  0.000	  0.000
ENSG00000238035	  0.000	  0.000
ENSG00000225973	  0.000	  0.000
ENSG00000186197	  0.000	  0.000
ENSG00000243759	  0.000	  0.000
ENSG00000153823	  0.000	  0.000
ENSG00000279164	  0.000	  0.000
ENSG00000048342	  0.000	  0.000
ENSG00000189056	  0.000	  0.000
ENSG00000132965	  0.000	  0.000
ENSG00000118246	  0.000	  0.000
ENSG00000241612	  0.000	  0.000
ENSG00000083814	  0.000	  0.000
ENSG00000138271	  0.000	  0.000
ENSG00000269646	  0.000	  0.000
ENSG00000260369	  0.000	  0.000
ENSG00000273045	  0.000	  0.000
ENSG00000268707	  0.000	  0.000
ENSG00000118922	  0.000	  0.000
ENSG00000272308	  0.000	  0.000
ENSG00000255129	  0.000	  0.000
ENSG00000275055	  0.000	  0.000
ENSG00000107020	  0.000	  0.000
ENSG00000147509	  0.000	  0.000
ENSG00000171051	  0.000	  0.000
ENSG00000266968	  0.000	  0.000
ENSG00000114948	  0.000	  0.000
ENSG00000124104	  0.000	  0.000
ENSG00000219755	  0.000	  0.000
ENSG00000148826	  0.000	  0.000
ENSG00000274911	  0.000	  0.000
ENSG00000253967	  0.000	  0.000
ENSG00000281207	  0.000	  0.000
ENSG00000126749	  0.000	  0.000
ENSG00000187790	  0.000	  0.000
ENSG00000270761	  0.000	  0.000
ENSG00000170542	  0.000	  0.000
ENSG00000230715	  0.000	  0.000
ENSG00000197329	  0.000	  0.000
ENSG00000228661	  0.000	  0.000
ENSG00000211673	  0.000	  0.000
ENSG00000230280	  0.000	  0.000
ENSG00000253320	  0.000	  0.000
ENSG00000186977	  0.000	  0.000
ENSG00000174951	  0.000	  0.000
ENSG00000173744	  0.000	  0.000
ENSG00000143486	  0.000	  0.000
ENSG00000101447	  0.000	  0.000
ENSG00000238228	  0.000	  0.000
ENSG00000155975	  0.000	  0.000
ENSG00000095370	  0.000	  0.000
ENSG00000139163	  0.000	  0.000
ENSG00000182400	  0.000	  0.000
ENSG00000204897	  0.000	  0.000
ENSG00000123119	  0.000	  0.000
ENSG00000162601	  0.000	  0.000
ENSG00000068120	  0.000	  0.000
ENSG00000102962	  0.000	  0.000
ENSG00000233111	  0.000	  0.000
ENSG00000013374	  0.000	  0.000
ENSG00000237125	  0.000	  0.000
ENSG00000234961	  0.000	  0.000
ENSG00000013275	  0.000	  0.000
ENSG00000235674	  0.000	  0.000
ENSG00000131652	  0.000	  0.000
ENSG00000196417	  0.000	  0.000
ENSG00000138382	  0.000	  0.000
ENSG00000160685	  0.000	  0.000
ENSG00000242220	  0.000	  0.000
ENSG00000140391	  0.000	  0.000
ENSG00000074370	  0.000	  0.000
ENSG00000273245	  0.000	  0.000
ENSG00000113810	  0.000	  0.000
ENSG00000271646	  0.000	  0.000
ENSG00000161634	  0.000	  0.000
ENSG00000257752	  0.000	  0.000
ENSG00000023228	  0.000	  0.000
ENSG00000178201	  0.000	  0.000
ENSG00000004660	  0.000	  0.000
ENSG00000228353	  0.000	  0.000
ENSG00000237892	  0.000	  0.000
ENSG00000279725	  0.000	  0.000
ENSG00000073150	  0.000	  0.000
ENSG00000235295	  0.000	  0.000
ENSG00000174015	  0.000	  0.000
ENSG00000251682	  0.000	  0.000
ENSG00000087299	  0.000	  0.000
ENSG00000249129	  0.000	  0.000
ENSG00000006451	  0.000	  0.000
ENSG00000107099	  0.000	  0.000
ENSG00000162733	  0.000	  0.000
ENSG00000111859	  0.000	  0.000
ENSG00000062370	  0.000	  0.000
ENSG00000157450	  0.000	  0.000
ENSG00000101004	  0.000	  0.000
ENSG00000237181	  0.000	  0.000
ENSG00000278484	  0.000	  0.000
ENSG00000074416	  0.000	  0.000
ENSG00000245888	  0.000	  0.000
ENSG00000123689	  0.000	  0.000
ENSG00000242247	  0.000	  0.000
ENSG00000130203	  0.000	  0.000
ENSG00000231971	  0.000	  0.000
ENSG00000143891	  0.000	  0.000
ENSG00000254864	  0.000	  0.000
ENSG00000276231	  0.000	  0.000
ENSG00000143632	  0.000	  0.000
ENSG00000120328	  0.000	  0.000
ENSG00000162636	  0.000	  0.000
ENSG00000176890	  0.000	  0.000
ENSG00000215717	  0.000	  0.000
ENSG00000126264	  0.000	  0.000
ENSG00000197106	  0.000	  0.000
ENSG00000186081	  0.000	  0.000
ENSG00000064687	  0.000	  0.000
ENSG00000145990	  0.000	  0.000
ENSG00000123607	  0.000	  0.000
ENSG00000280374	  0.000	  0.000
ENSG00000230291	  0.000	  0.000
ENSG00000277304	  0.000	  0.000
ENSG00000225733	  0.000	  0.000
ENSG00000279611	  0.000	  0.000
ENSG00000185352	  0.000	  0.000
ENSG00000160679	  0.000	  0.000
ENSG00000272476	  0.000	  0.000
ENSG00000167741	  0.000	  0.000
ENSG00000148848	  0.000	  0.000
ENSG00000132382	  0.000	  0.000
ENSG00000220392	  0.000	  0.000
ENSG00000026025	  0.000	  0.000
ENSG00000100031	  0.000	  0.000
ENSG00000197083	  0.000	  0.000
ENSG00000187109	  0.000	  0.000
ENSG00000196460	  0.000	  0.000
ENSG00000143367	  0.000	  0.000
ENSG00000173559	  0.000	  0.000
ENSG00000100024	  0.000	  0.000
ENSG00000197892	  0.000	  0.000
ENSG00000272656	  0.000	  0.000
ENSG00000145536	  0.000	  0.000
ENSG00000122435	  0.000	  0.000
ENSG00000101216	  0.000	  0.000
ENSG00000272072	  0.000	  0.000
ENSG00000186184	  0.000	  0.000
ENSG00000167615	  0.000	  0.000
ENSG00000164485	  0.000	  0.000
ENSG00000257225	  0.000	  0.000
ENSG00000226055	  0.000	  0.000
ENSG00000203288	  0.000	  0.000
ENSG00000116273	  0.000	  0.000
ENSG00000161031	  0.000	  0.000
ENSG00000164932	  0.000	  0.000
ENSG00000130035	  0.000	  0.000
ENSG00000272574	  0.000	  0.000
ENSG00000257167	  0.000	  0.000
ENSG00000233393	  0.000	  0.000
ENSG00000244094	  0.000	  0.000
ENSG00000268849	  0.000	  0.000
ENSG00000118482	  0.000	  0.000
ENSG00000177917	  0.000	  0.000
ENSG00000129911	  0.000	  0.000
ENSG00000169181	  0.000	  0.000
ENSG00000216895	  0.000	  0.000
ENSG00000064601	  0.000	  0.000
ENSG00000213513	  0.000	  0.000
ENSG00000167554	  0.000	  0.000
ENSG00000156171	  0.000	  0.000
ENSG00000254577	  0.000	  0.000
ENSG00000114416	  0.000	  0.000
ENSG00000176907	  0.000	  0.000
ENSG00000105854	  0.000	  0.000
ENSG00000253958	  0.000	  0.000
ENSG00000037042	  0.000	  0.000
ENSG00000148948	  0.000	  0.000
ENSG00000255234	  0.000	  0.000
ENSG00000182359	  0.000	  0.000
ENSG00000218175	  0.000	  0.000
ENSG00000251322	  0.000	  0.000
ENSG00000249853	  0.000	  0.000
ENSG00000160216	  0.000	  0.000
ENSG00000176624	  0.000	  0.000
ENSG00000132763	  0.000	  0.000
ENSG00000224892	  0.000	  0.000
ENSG00000232439	  0.000	  0.000
ENSG00000184344	  0.000	  0.000
ENSG00000235724	  0.000	  0.000
ENSG00000114631	  0.000	  0.000
ENSG00000143614	  0.000	  0.000
ENSG00000150510	  0.000	  0.000
ENSG00000158683	  0.000	  0.000
ENSG00000233225	  0.000	  0.000
ENSG00000174796	  0.000	  0.000
ENSG00000275764	  0.000	  0.000
ENSG00000267193	  0.000	  0.000
ENSG00000229152	  0.000	  0.000
